"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 툴라는 빵집에 가서 다양한 종류의 과자를 샀습니다. 그녀는 3다스의 도넛을 1다스당 68달러에, 2다스의 미니 컵케이크를 1다스당 80달러에, 그리고 6다스의 미니 치즈케이크를 1다스당 55달러에 샀습니다. 총 비용은 얼마인가요? 풀이: ",도넛의 총 비용은 3 x $68 = $204였습니다. 미니 컵케이크의 총 비용은 2 x $80 = $160이었습니다. 미니 치즈케이크의 총 비용은 6 x $55 = $330이었습니다. 따라서 Toula가 과자를 구입한 총 비용은 $204 + $160 + $330 = $694입니다. 정답: 694
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 카를로스는 레몬 나무를 심고 있습니다. 나무를 심는 데 90달러가 듭니다. 매년 7개의 레몬이 열리며, 그것을 1.5달러에 팔 수 있습니다. 나무를 물고 먹이는 데 매년 3달러가 듭니다. 레몬 나무에서 돈을 벌기 시작하는 데 몇 년이 걸릴까요? 풀이: ",그는 레몬을 팔아 연간 10.5달러를 벌고 있습니다. 이는 7 x 1.5 = 10.5로 계산됩니다. 레몬 나무에서 연간 7.5달러를 벌고 있습니다. 이는 10.5 - 3 = 7.5로 계산됩니다. 나무 대금을 모으기에 충분한 돈을 모으려면 12년이 걸릴 것입니다. 이는 90 / 7.5 = 12로 계산됩니다. 그는 13년차에 이익을 얻게 될 것입니다. 이는 12 + 1 = 13로 계산됩니다. 정답: 13
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 멜라니는 문방구 판매원입니다. 그녀는 그녀의 진공 청소기 중 1/3을 초록색 집에서 팔았으며, 빨간 집에서 2개를 더 팔았으며, 남은 것 중 절반을 오렌지색 집에서 팔았습니다. 멜라니가 5개의 진공 청소기를 가지고 있다면, 그녀는 처음에 몇 개를 가지고 시작했을까요? 풀이: ","우선, 5개의 남은 진공 청소기를 2배로 곱하여 오렌지 집을 방문하기 전에 멜라니가 가지고 있었던 진공 청소기의 수를 알아봅시다: 5 * 2 = 10 그런 다음 2를 더하여 빨간 집을 방문하기 전에 가지고 있었던 진공 청소기의 수를 알아봅시다: 10 + 2 = 12 이제 우리는 2/3 * x = 12인데, 여기서 x는 멜라니가 시작했을 때의 진공 청소기 수입니다. 우리는 방정식 양변을 2/3으로 나누어 x = 18을 구할 수 있습니다. 정답: 18"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 20명의 댄스 수업에서 20%가 현대무용에 등록했고, 나머지 학생 중 25%가 재즈댄스에 등록했으며, 나머지는 힙합댄스에 등록했습니다. 전체 학생 중 어느 정도의 백분율이 힙합댄스에 등록했습니까? 풀이: ","전체 학생 중 현대무용에 등록한 학생은 20 x 20/100 = 4명입니다. 그러므로, 재즈 댄스나 힙합 댄스 중에서 등록한 학생은 20 - 4 = 16명입니다. 재즈 댄스에 등록한 학생은 16 x 25/100 = 4명입니다. 그러므로, 힙합 댄스에 등록한 학생은 16 - 4 = 12명입니다. 이는 전체 학생 중 12/20 x 100% = 60%에 해당합니다. 정답: 60"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 상인은 2개의 구매 계획 중 하나를 선택하려고 합니다: 5,000달러짜리 보석 또는 8,000달러짜리 전자 기기. 그의 재무 자문가는 보석 시장이 같은 달 내에 2.5% 상승할 것으로 추정하고 전자 기기 시장은 1.2% 상승할 것으로 예상합니다. 상인은 선택을 통해 이번 달 말에 이익을 극대화하려고 합니다. 이익은 얼마나 될까요? 풀이: ","만약 그가 보석을 구입하면, 그는 2.5%의 이윤을 얻을 것이며, 이는 $5000*(2.5/100) = $125입니다. 만약 그가 전자 기기를 구입하면, 그는 1.2%의 이윤을 얻을 것이며, 이는 $8000*(1.2/100) = $96입니다. 이윤을 극대화하려면, $125 > $96 이므로 그는 보석을 구입하기로 선택할 것입니다. 따라서 그는 $125의 이윤을 얻게 됩니다. 정답: 125"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 두 대의 기차가 동시에 샌라파엘을 출발합니다. 그들은 서쪽으로 여행을 시작하며, 모두 80마일을 여행합니다. 다음 날, 그들은 북쪽으로 여행하여 150마일을 이동합니다. 두 대의 기차가 두 날 동안 이동한 거리는 각각 얼마인가요? 풀이: ",첫째 날에 기차들은 2 대 * 80 마일/기차 = 160 마일을 함께 운행했습니다.  그들은 둘째 날에도 150 마일/기차 * 2 대 = 300 마일을 함께 운행했습니다.  두 기차가 두 날 동안 함께 운행한 거리는 300 마일 + 160 마일 = 460 마일입니다.  두 날의 평균 거리는 460 마일 / 2 대 = 230 마일/기차입니다. 정답: 230
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 질은 가르치는 데 시간당 $20을 받고, 치어리딩 코치로 일할 때는 시간당 $30을 받습니다. 그녀가 1년에 50주 동안 일주일에 35시간을 가르치고, 주당 15시간을 코치로 일한다면, 연봉은 얼마입니까? 풀이: ","먼저, 질이 주당 가르치는 총 금액을 찾습니다: $20/시간 * 35 시간/주 = $700/주 그런 다음, 질이 주당 코칭하는 총 금액을 찾습니다: $30/시간 * 15 시간/주 = $450/주 그런 다음, 두 금액을 더하여 질이 주당 총 금액을 찾습니다: $700/주 + $450/주 = $1150/주 그런 다음, 질이 일년에 일하는 주 수와 그 금액을 곱하여 연봉을 찾습니다: $1150/주 * 50 주/년 = $57,500 정답: 57500"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 클레어는 매일 아침 3개의 계란 오믈렛을 만듭니다. 4주 동안에는 몇 다스의 계란을 먹게 될까요? 풀이: ","그녀는 매일 3개의 계란을 먹고 주간에는 7일이 있으므로, 그녀는 주간에 3*7 = 21개의 계란을 먹습니다. 4주가 지나면, 그녀는 4*21 = 84개의 계란을 먹게 됩니다. 1다스에는 12개의 계란이 있고, 그녀는 84개의 계란을 먹을 예정이므로, 84/12 = 7다스의 계란을 먹게 됩니다. 정답: 7"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 마리사는 12마일 길을 하이킹하고 있습니다. 그녀는 처음 4마일을 걷는 데 1시간이 걸렸으며, 다음 2마일을 걷는 데 또 다른 1시간이 걸렸습니다. 그녀가 평균 속도를 시간당 4마일로 유지하려면, 남은 거리를 걷기 위해 어떤 속도(마일당 시간)로 걷어야 합니까? 풀이: ","먼저, 속도 4mph로 12마일 길을 등산하는 데 걸리는 시간을 거리를 속도로 나누어 계산합니다: 12마일 / 4mph = 3시간 다음으로, 마리사가 이미 걸어온 시간을 빼서 남은 시간을 계산합니다: 3시간 - 1시간 - 1시간 = 1시간 이제, 이미 이동한 거리를 전체 거리에서 빼서 남은 거리를 계산합니다: 12마일 - 4마일 - 2마일 = 6마일 이제, 남은 거리를 남은 시간으로 나누어 마리사가 이동해야 할 속도를 계산합니다: 6마일 / 1시간 = 6mph 정답: 6"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 저는 2/3이 물인 오렌지 음료를 10리터 가지고 있고, 3/5가 물인 파인애플 음료 15리터에 추가하려고 합니다. 그러나 따르는 도중에 오렌지 음료 1리터를 쏟았습니다. 남은 24리터에는 얼마나 많은 물이 있나요? 풀이: ","리터의 파인애플 음료에서 15 x 3/5 = 9리터의 물이 있습니다. 오렌지 음료 1리터가 쏟아졌기 때문에, 10 - 1 = 9리터의 오렌지 음료가 남았습니다. 9리터 중 9 x 2/3 = 6리터가 물입니다. 그러므로, 24리터 중 총 9 + 6 = 15리터의 물이 있습니다. 정답: 15"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 레이몬드와 사만다는 사촌입니다. 레이몬드는 사만다보다 6년 먼저 태어났습니다. 레이몬드는 23살 때 아들을 가졌습니다. 사만다가 지금 31살이라면, 레이몬드의 아들이 태어난 지 몇 년이 지났을까요? 풀이: ",레이몬드의 아들이 태어날 때 삼안사는 23 - 6 = 17살이었습니다. 따라서 레이몬드의 아들이 태어난 지 31 - 17 = 14년이 지났습니다. 정답: 14
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 빌리는 DVD를 판매합니다. 화요일에는 8명의 고객이 있습니다. 그의 처음 3명의 고객은 각각 1개의 DVD를 구매합니다. 다음 2명의 고객은 각각 2개의 DVD를 구매합니다. 마지막 3명의 고객은 DVD를 구매하지 않습니다. 빌리는 화요일에 몇 개의 DVD를 판매했나요? 풀이: ",그의 처음 3명의 고객은 3 * 1 = 3개의 DVD를 삽니다. 그의 다음 2명은 2 * 2 = 4개의 DVD를 삽니다. 그는 총 3 + 4 + 0 = 7개의 DVD를 판매합니다. 정답: 7
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 양초는 타는 동안 매 시간 2 센티미터씩 녹습니다. 오후 1시부터 오후 5시까지 태운 후 양초는 얼마나 짧아질까요? 풀이: ","양초는 5 - 1 = 4시간 동안 타고 있습니다. 따라서, 양초는 2 * 4 = 8센티미터 짧아질 것입니다. 정답: 8"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 카일은 작년 베스트셀러 책을 $19.50에 구매했습니다. 이 가격은 원래 가격에서 25% 할인된 가격입니다. 책의 원래 가격은 얼마인가요? 풀이: ","책의 원래 가격을 X라고 하면, 할인된 가격은 X - X의 25% = $19.50입니다. 합친 항을 계산하면, 0.75X = $19.50가 됩니다. 양변을 0.75로 나누면, X = $26이 됩니다. 정답: 26"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 마리는 12달러인 치킨 한 끼를 주문했고, 각각 3달러인 우유 5팩, 각각 1.50달러인 사과 4개, 그리고 피자 상자 몇 개를 주문했습니다. 마리는 총 50달러를 지불했습니다. 한 상자당 8.50달러인 피자 상자를 몇 개 주문했을까요? 풀이: ","5팩의 우유는 $3 x 5 = $15입니다. 사과 4개는 $1.50 x 4 = $6입니다. 치킨 식사, 우유 및 사과의 총 비용은 $12 + $15 + $6 = $33입니다. 따라서 피자 상자는 $50 - $33 = $17입니다. 그러므로, Marie는 피자 상자 2개를 주문했습니다. ($17/$8.50 = 2) 정답: 2"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 미샤는 반바지 3쌍, 바지 3쌍, 신발 3쌍을 샀습니다. 반바지 한 쌍의 가격은 $16.50입니다. 바지 한 쌍의 가격은 $22.50이고, 신발 한 쌍의 가격은 $42입니다. 미샤가 모든 의류 아이템에 얼마나 돈을 썼는지 계산해보세요. 풀이: ",3 * (16.50 + 22.50 + 42) = $243 미샤는 의류에 $243를 썼습니다. 정답: 243
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 신디아는 매일 밤 아이스크림 한 인분을 먹습니다. 그녀는 한 상자에 15 인분의 아이스크림이 들어 있는 아이스크림 상자를 4.00 달러에 구매합니다. 60 일 후에, 그녀는 얼마나 많은 돈을 아이스크림에 쓰게 될까요? 풀이: ","각각의 아이스크림 용기는 15인분이 들어 있으며, 그녀는 매일 밤 1인분을 먹으므로 60일 후에는 60/15 = 4개의 아이스크림 용기가 필요합니다. 만약 각각의 상자가 $4.00이고 그녀가 4개의 용기가 필요하다면, 그녀는 4*4 = $16.00을 지불해야 합니다. 정답: 16"
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 헨리는 60마일 자전거 여행 중 두 번 멈췄습니다. 그는 먼저 20마일 지점에서 멈췄습니다. 그의 두 번째 멈춤은 여행 끝에서 15마일 전이었습니다. 그는 첫 번째와 두 번째 멈춤 사이에 몇 마일을 여행했나요? 풀이: ",그는 정거장 사이의 거리를 제외하고 20마일 + 15마일 = 35마일을 여행했습니다. 헨리는 첫 번째와 두 번째 정거장 사이에서 60마일 - 35마일 = 25마일을 여행했습니다. 정답: 25
"질문: 나탈리아는 4월에 친구 48명에게 클립을 팔았고, 그리고 5월에는 그 절반만큼을 팔았습니다. 나탈리아는 4월과 5월에 모두 몇 개의 클립을 팔았을까요? 풀이: 나탈리아는 5월에 48/2 = 24개의 클립을 판매했습니다. 나탈리아는 4월과 5월에 모두 48+24 = 72개의 클립을 판매했습니다. 정답: 72 \n질문: 글로리아는 신발 예산에 맞는 부츠 한 켤레를 발견하고 신발 가게에서 신발을 쇼핑하고 있습니다. 그러나, 그녀는 부츠와 함께 총 5달러 덜어주는 두 켤레의 하이힐 중에서 선택해야 합니다. 하나의 하이힐은 33달러이고, 다른 하나는 그것의 두 배입니다. 부츠는 얼마입니까? 풀이: ","두 번째 구두 쌍은 33 * 2 = $66입니다. 구두 두 쌍이 함께 66 + 33 = $99입니다. 부츠는 구두 두 쌍보다 $5 더 비싸므로, 부츠는 99 + 5 = $104입니다. 정답: 104"
